id,number,type,date,time,scheduled_laps,is_cancelled,point_system_id,round_id
1853,1,QB,1999-06-12,,,f,1,636
1852,2,R,1999-06-13,,,f,14,636
1855,1,QB,1999-06-26,,,f,1,637
1854,2,R,1999-06-27,,,f,14,637
1857,1,QB,1999-07-10,,,f,1,638
1856,2,R,1999-07-11,,,f,14,638
1859,1,QB,1999-07-24,,,f,1,639
1858,2,R,1999-07-25,,,f,14,639
1861,1,QB,1999-07-31,,,f,1,640
1860,2,R,1999-08-01,,,f,14,640
1863,1,QB,1999-08-14,,,f,1,641
1862,2,R,1999-08-15,,,f,14,641
1865,1,QB,1999-08-28,,,f,1,642
1864,2,R,1999-08-29,,,f,14,642
1867,1,QB,1999-09-11,,,f,1,643
1866,2,R,1999-09-12,,,f,14,643
1869,1,QB,1999-09-25,,,f,1,644
1868,2,R,1999-09-26,,,f,14,644
1871,1,QB,1999-10-16,,,f,1,645
1870,2,R,1999-10-17,,,f,14,645
1873,1,QB,1999-10-30,,,f,1,646
1872,2,R,1999-10-31,,,f,14,646
1875,1,QB,2000-03-11,,,f,1,647
1874,2,R,2000-03-12,,,f,14,647
1877,1,QB,2000-03-25,,,f,1,648
1876,2,R,2000-03-26,,,f,14,648
1879,1,QB,2000-04-08,,,f,1,649
1878,2,R,2000-04-09,,,f,14,649
1881,1,QB,2000-04-22,,,f,1,650
1880,2,R,2000-04-23,,,f,14,650
1883,1,QB,2000-05-06,,,f,1,651
1882,2,R,2000-05-07,,,f,14,651
1885,1,QB,2000-05-20,,,f,1,652
1884,2,R,2000-05-21,,,f,14,652
1887,1,QB,2000-06-03,,,f,1,653
1886,2,R,2000-06-04,,,f,14,653
1889,1,QB,2000-06-17,,,f,1,654
1888,2,R,2000-06-18,,,f,14,654
1891,1,QB,2000-07-01,,,f,1,655
1890,2,R,2000-07-02,,,f,14,655
1893,1,QB,2000-07-15,,,f,1,656
1892,2,R,2000-07-16,,,f,14,656
1895,1,QB,2000-07-29,,,f,1,657
1894,2,R,2000-07-30,,,f,14,657
1897,1,QB,2000-08-12,,,f,1,658
1896,2,R,2000-08-13,,,f,14,658
1899,1,QB,2000-08-26,,,f,1,659
1898,2,R,2000-08-27,,,f,14,659
1901,1,QB,2000-09-09,,,f,1,660
1900,2,R,2000-09-10,,,f,14,660
1903,1,QB,2000-09-23,,,f,1,661
1902,2,R,2000-09-24,,,f,14,661
1905,1,QB,2000-10-07,,,f,1,662
1904,2,R,2000-10-08,,,f,14,662
1907,1,QB,2000-10-21,,,f,1,663
1906,2,R,2000-10-22,,,f,14,663
1909,1,QB,2001-03-03,,,f,1,664
1908,2,R,2001-03-04,,,f,14,664
1911,1,QB,2001-03-17,,,f,1,665
1910,2,R,2001-03-18,,,f,14,665
1913,1,QB,2001-03-31,,,f,1,666
1912,2,R,2001-04-01,,,f,14,666
1915,1,QB,2001-04-14,,,f,1,667
1914,2,R,2001-04-15,,,f,14,667
1917,1,QB,2001-04-28,,,f,1,668
1916,2,R,2001-04-29,,,f,14,668
1919,1,QB,2001-05-12,,,f,1,669
1918,2,R,2001-05-13,,,f,14,669
1921,1,QB,2001-05-26,,,f,1,670
1920,2,R,2001-05-27,,,f,14,670
1923,1,QB,2001-06-09,,,f,1,671
1922,2,R,2001-06-10,,,f,14,671
1925,1,QB,2001-06-23,,,f,1,672
1924,2,R,2001-06-24,,,f,14,672
1927,1,QB,2001-06-30,,,f,1,673
1926,2,R,2001-07-01,,,f,14,673
1929,1,QB,2001-07-14,,,f,1,674
1928,2,R,2001-07-15,,,f,14,674
1931,1,QB,2001-07-28,,,f,1,675
1930,2,R,2001-07-29,,,f,14,675
1933,1,QB,2001-08-18,,,f,1,676
1932,2,R,2001-08-19,,,f,14,676
1935,1,QB,2001-09-01,,,f,1,677
1934,2,R,2001-09-02,,,f,14,677
1937,1,QB,2001-09-15,,,f,1,678
1936,2,R,2001-09-16,,,f,14,678
1939,1,QB,2001-09-29,,,f,1,679
1938,2,R,2001-09-30,,,f,14,679
1941,1,QB,2001-10-13,,,f,1,680
1940,2,R,2001-10-14,,,f,14,680
1943,1,QB,2002-03-02,,,f,1,681
1942,2,R,2002-03-03,,,f,14,681
1945,1,QB,2002-03-16,,,f,1,682
1944,2,R,2002-03-17,,,f,14,682
1947,1,QB,2002-03-30,,,f,1,683
1946,2,R,2002-03-31,,,f,14,683
1949,1,QB,2002-04-13,,,f,1,684
1948,2,R,2002-04-14,,,f,14,684
1951,1,QB,2002-04-27,,,f,1,685
1950,2,R,2002-04-28,,,f,14,685
1953,1,QB,2002-05-11,,,f,1,686
1952,2,R,2002-05-12,,,f,14,686
1955,1,QB,2002-05-25,,,f,1,687
1954,2,R,2002-05-26,,,f,14,687
1957,1,QB,2002-06-08,,,f,1,688
1956,2,R,2002-06-09,,,f,14,688
1959,1,QB,2002-06-22,,,f,1,689
1958,2,R,2002-06-23,,,f,14,689
1961,1,QB,2002-07-06,,,f,1,690
1960,2,R,2002-07-07,,,f,14,690
1963,1,QB,2002-07-20,,,f,1,691
1962,2,R,2002-07-21,,,f,14,691
1965,1,QB,2002-07-27,,,f,1,692
1964,2,R,2002-07-28,,,f,14,692
1967,1,QB,2002-08-17,,,f,1,693
1966,2,R,2002-08-18,,,f,14,693
1969,1,QB,2002-08-31,,,f,1,694
1968,2,R,2002-09-01,,,f,14,694
1971,1,QB,2002-09-14,,,f,1,695
1970,2,R,2002-09-15,,,f,14,695
1973,1,QB,2002-09-28,,,f,1,696
1972,2,R,2002-09-29,,,f,14,696
1975,1,QB,2002-10-12,,,f,1,697
1974,2,R,2002-10-13,,,f,14,697
1977,1,QO,2003-03-07,,,f,1,698
1978,2,QB,2003-03-08,,,f,1,698
1976,3,R,2003-03-09,,,f,15,698
1980,1,QO,2003-03-21,,,f,1,699
1981,2,QB,2003-03-22,,,f,1,699
1979,3,R,2003-03-23,,,f,15,699
1983,1,QO,2003-04-04,,,f,1,700
1984,2,QB,2003-04-05,,,f,1,700
1982,3,R,2003-04-06,,,f,15,700
1986,1,QO,2003-04-18,,,f,1,701
1987,2,QB,2003-04-19,,,f,1,701
1985,3,R,2003-04-20,,,f,15,701
1989,1,QO,2003-05-02,,,f,1,702
1990,2,QB,2003-05-03,,,f,1,702
1988,3,R,2003-05-04,,,f,15,702
1992,1,QO,2003-05-16,,,f,1,703
1993,2,QB,2003-05-17,,,f,1,703
1991,3,R,2003-05-18,,,f,15,703
1995,1,QO,2003-05-29,,,f,1,704
1996,2,QB,2003-05-31,,,f,1,704
1994,3,R,2003-06-01,,,f,15,704
1998,1,QO,2003-06-13,,,f,1,705
1999,2,QB,2003-06-14,,,f,1,705
1997,3,R,2003-06-15,,,f,15,705
2001,1,QO,2003-06-27,,,f,1,706
2002,2,QB,2003-06-28,,,f,1,706
2000,3,R,2003-06-29,,,f,15,706
2004,1,QO,2003-07-04,,,f,1,707
2005,2,QB,2003-07-05,,,f,1,707
2003,3,R,2003-07-06,,,f,15,707
2007,1,QO,2003-07-18,,,f,1,708
2008,2,QB,2003-07-19,,,f,1,708
2006,3,R,2003-07-20,,,f,15,708
2010,1,QO,2003-08-01,,,f,1,709
2011,2,QB,2003-08-02,,,f,1,709
2009,3,R,2003-08-03,,,f,15,709
2013,1,QO,2003-08-22,,,f,1,710
2014,2,QB,2003-08-23,,,f,1,710
2012,3,R,2003-08-24,,,f,15,710
2016,1,QO,2003-09-12,,,f,1,711
2017,2,QB,2003-09-13,,,f,1,711
2015,3,R,2003-09-14,,,f,15,711
2019,1,QO,2003-09-26,,,f,1,712
2020,2,QB,2003-09-27,,,f,1,712
2018,3,R,2003-09-28,,,f,15,712
2022,1,QO,2003-10-10,,,f,1,713
2023,2,QB,2003-10-11,,,f,1,713
2021,3,R,2003-10-12,,,f,15,713
2025,1,QO,2004-03-06,,,f,1,714
2026,2,QB,2004-03-06,,,f,1,714
2024,3,R,2004-03-07,,,f,15,714
2028,1,QO,2004-03-20,,,f,1,715
2029,2,QB,2004-03-20,,,f,1,715
2027,3,R,2004-03-21,,,f,15,715
2031,1,QO,2004-04-03,,,f,1,716
2032,2,QB,2004-04-03,,,f,1,716
2030,3,R,2004-04-04,,,f,15,716
2034,1,QO,2004-04-24,,,f,1,717
2035,2,QB,2004-04-24,,,f,1,717
2033,3,R,2004-04-25,,,f,15,717
2037,1,QO,2004-05-08,,,f,1,718
2038,2,QB,2004-05-08,,,f,1,718
2036,3,R,2004-05-09,,,f,15,718
2040,1,QO,2004-05-22,,,f,1,719
2041,2,QB,2004-05-22,,,f,1,719
2039,3,R,2004-05-23,,,f,15,719
2043,1,QO,2004-05-29,,,f,1,720
2044,2,QB,2004-05-29,,,f,1,720
2042,3,R,2004-05-30,,,f,15,720
2046,1,QO,2004-06-12,,,f,1,721
2047,2,QB,2004-06-12,,,f,1,721
2045,3,R,2004-06-13,,,f,15,721
2049,1,QO,2004-06-19,,,f,1,722
2050,2,QB,2004-06-19,,,f,1,722
2048,3,R,2004-06-20,,,f,15,722
2052,1,QO,2004-07-03,,,f,1,723
2053,2,QB,2004-07-03,,,f,1,723
2051,3,R,2004-07-04,,,f,15,723
2055,1,QO,2004-07-10,,,f,1,724
2056,2,QB,2004-07-10,,,f,1,724
2054,3,R,2004-07-11,,,f,15,724
2058,1,QO,2004-07-24,,,f,1,725
2059,2,QB,2004-07-24,,,f,1,725
2057,3,R,2004-07-25,,,f,15,725
2061,1,QO,2004-08-14,,,f,1,726
2062,2,QB,2004-08-14,,,f,1,726
2060,3,R,2004-08-15,,,f,15,726
2064,1,QO,2004-08-28,,,f,1,727
2065,2,QB,2004-08-28,,,f,1,727
2063,3,R,2004-08-29,,,f,15,727
2067,1,QO,2004-09-11,,,f,1,728
2068,2,QB,2004-09-11,,,f,1,728
2066,3,R,2004-09-12,,,f,15,728
2070,1,QO,2004-09-25,,,f,1,729
2071,2,QB,2004-09-25,,,f,1,729
2069,3,R,2004-09-26,,,f,15,729
2073,1,QO,2004-10-09,,,f,1,730
2074,2,QB,2004-10-09,,,f,1,730
2072,3,R,2004-10-10,,,f,15,730
2076,1,QO,2004-10-23,,,f,1,731
2077,2,QB,2004-10-23,,,f,1,731
2075,3,R,2004-10-24,,,f,15,731
2079,1,QA,2005-03-05,,,f,1,732
2078,2,R,2005-03-06,14:00:00,,f,15,732
2080,3,QA,2005-03-06,,,f,1,732
2082,1,QA,2005-03-19,,,f,1,733
2081,2,R,2005-03-20,15:00:00,,f,15,733
2083,3,QA,2005-03-20,,,f,1,733
2085,1,QA,2005-04-02,,,f,1,734
2084,2,R,2005-04-03,14:30:00,,f,15,734
2086,3,QA,2005-04-03,,,f,1,734
2088,1,QA,2005-04-23,,,f,1,735
2087,2,R,2005-04-24,14:00:00,,f,15,735
2089,3,QA,2005-04-24,,,f,1,735
2091,1,QA,2005-05-07,,,f,1,736
2090,2,R,2005-05-08,14:00:00,,f,15,736
2092,3,QA,2005-05-08,,,f,1,736
2094,1,QA,2005-05-21,,,f,1,737
2093,2,R,2005-05-22,14:00:00,,f,15,737
2095,3,QA,2005-05-22,,,f,1,737
2097,1,QB,2005-05-28,,,f,1,738
2096,2,R,2005-05-29,14:00:00,,f,15,738
2099,1,QB,2005-06-11,,,f,1,739
2098,2,R,2005-06-12,13:00:00,,f,15,739
2101,1,QB,2005-06-18,,,f,1,740
2100,2,R,2005-06-19,14:00:00,,f,15,740
2103,1,QB,2005-07-02,,,f,1,741
2102,2,R,2005-07-03,14:00:00,,f,15,741
2105,1,QB,2005-07-09,,,f,1,742
2104,2,R,2005-07-10,14:00:00,,f,15,742
2107,1,QB,2005-07-23,,,f,1,743
2106,2,R,2005-07-24,14:00:00,,f,15,743
2109,1,QB,2005-07-30,,,f,1,744
2108,2,R,2005-07-31,14:00:00,,f,15,744
2111,1,QB,2005-08-20,,,f,1,745
2110,2,R,2005-08-21,15:00:00,,f,15,745
2113,1,QB,2005-09-03,,,f,1,746
2112,2,R,2005-09-04,14:00:00,,f,15,746
2115,1,QB,2005-09-10,,,f,1,747
2114,2,R,2005-09-11,14:00:00,,f,15,747
2117,1,QB,2005-09-24,,,f,1,748
2116,2,R,2005-09-25,14:00:00,,f,15,748
2119,1,QB,2005-10-08,,,f,1,749
2118,2,R,2005-10-09,14:00:00,,f,15,749
2121,1,QB,2005-10-15,,,f,1,750
2120,2,R,2005-10-16,14:00:00,,f,15,750
2126,1,FP1,2006-03-10,,,f,1,751
2127,2,FP2,2006-03-10,,,f,1,751
2123,3,Q1,2006-03-11,,,f,1,751
2124,4,Q2,2006-03-11,,,f,1,751
2125,5,Q3,2006-03-11,,,f,1,751
2128,6,FP3,2006-03-11,,,f,1,751
2122,7,R,2006-03-12,14:30:00,,f,15,751
2133,1,FP1,2006-03-17,,,f,1,752
2134,2,FP2,2006-03-17,,,f,1,752
2130,3,Q1,2006-03-18,,,f,1,752
2131,4,Q2,2006-03-18,,,f,1,752
2132,5,Q3,2006-03-18,,,f,1,752
2135,6,FP3,2006-03-18,,,f,1,752
2129,7,R,2006-03-19,15:00:00,,f,15,752
2140,1,FP1,2006-03-31,,,f,1,753
2141,2,FP2,2006-03-31,,,f,1,753
2137,3,Q1,2006-04-01,,,f,1,753
2138,4,Q2,2006-04-01,,,f,1,753
2139,5,Q3,2006-04-01,,,f,1,753
2142,6,FP3,2006-04-01,,,f,1,753
2136,7,R,2006-04-02,14:00:00,,f,15,753
2147,1,FP1,2006-04-21,,,f,1,754
2148,2,FP2,2006-04-21,,,f,1,754
2144,3,Q1,2006-04-22,,,f,1,754
2145,4,Q2,2006-04-22,,,f,1,754
2146,5,Q3,2006-04-22,,,f,1,754
2149,6,FP3,2006-04-22,,,f,1,754
2143,7,R,2006-04-23,14:00:00,,f,15,754
2154,1,FP1,2006-05-05,,,f,1,755
2155,2,FP2,2006-05-05,,,f,1,755
2151,3,Q1,2006-05-06,,,f,1,755
2152,4,Q2,2006-05-06,,,f,1,755
2153,5,Q3,2006-05-06,,,f,1,755
2156,6,FP3,2006-05-06,,,f,1,755
2150,7,R,2006-05-07,14:00:00,,f,15,755
2161,1,FP1,2006-05-12,,,f,1,756
2162,2,FP2,2006-05-12,,,f,1,756
2158,3,Q1,2006-05-13,,,f,1,756
2159,4,Q2,2006-05-13,,,f,1,756
2160,5,Q3,2006-05-13,,,f,1,756
2163,6,FP3,2006-05-13,,,f,1,756
2157,7,R,2006-05-14,14:00:00,,f,15,756
2168,1,FP1,2006-05-25,,,f,1,757
2169,2,FP2,2006-05-25,,,f,1,757
2165,3,Q1,2006-05-27,,,f,1,757
2166,4,Q2,2006-05-27,,,f,1,757
2167,5,Q3,2006-05-27,,,f,1,757
2170,6,FP3,2006-05-27,,,f,1,757
2164,7,R,2006-05-28,14:00:00,,f,15,757
2175,1,FP1,2006-06-09,,,f,1,758
2176,2,FP2,2006-06-09,,,f,1,758
2172,3,Q1,2006-06-10,,,f,1,758
2173,4,Q2,2006-06-10,,,f,1,758
2174,5,Q3,2006-06-10,,,f,1,758
2177,6,FP3,2006-06-10,,,f,1,758
2171,7,R,2006-06-11,12:00:00,,f,15,758
2182,1,FP1,2006-06-23,,,f,1,759
2183,2,FP2,2006-06-23,,,f,1,759
2179,3,Q1,2006-06-24,,,f,1,759
2180,4,Q2,2006-06-24,,,f,1,759
2181,5,Q3,2006-06-24,,,f,1,759
2184,6,FP3,2006-06-24,,,f,1,759
2178,7,R,2006-06-25,13:00:00,,f,15,759
2189,1,FP1,2006-06-30,,,f,1,760
2190,2,FP2,2006-06-30,,,f,1,760
2186,3,Q1,2006-07-01,,,f,1,760
2187,4,Q2,2006-07-01,,,f,1,760
2188,5,Q3,2006-07-01,,,f,1,760
2191,6,FP3,2006-07-01,,,f,1,760
2185,7,R,2006-07-02,14:00:00,,f,15,760
2196,1,FP1,2006-07-14,,,f,1,761
2197,2,FP2,2006-07-14,,,f,1,761
2193,3,Q1,2006-07-15,,,f,1,761
2194,4,Q2,2006-07-15,,,f,1,761
2195,5,Q3,2006-07-15,,,f,1,761
2198,6,FP3,2006-07-15,,,f,1,761
2192,7,R,2006-07-16,14:00:00,,f,15,761
2203,1,FP1,2006-07-28,,,f,1,762
2204,2,FP2,2006-07-28,,,f,1,762
2200,3,Q1,2006-07-29,,,f,1,762
2201,4,Q2,2006-07-29,,,f,1,762
2202,5,Q3,2006-07-29,,,f,1,762
2205,6,FP3,2006-07-29,,,f,1,762
2199,7,R,2006-07-30,14:00:00,,f,15,762
2210,1,FP1,2006-08-04,,,f,1,763
2211,2,FP2,2006-08-04,,,f,1,763
2207,3,Q1,2006-08-05,,,f,1,763
2208,4,Q2,2006-08-05,,,f,1,763
2209,5,Q3,2006-08-05,,,f,1,763
2212,6,FP3,2006-08-05,,,f,1,763
2206,7,R,2006-08-06,14:00:00,,f,15,763
2217,1,FP1,2006-08-25,,,f,1,764
2218,2,FP2,2006-08-25,,,f,1,764
2214,3,Q1,2006-08-26,,,f,1,764
2215,4,Q2,2006-08-26,,,f,1,764
2216,5,Q3,2006-08-26,,,f,1,764
2219,6,FP3,2006-08-26,,,f,1,764
2213,7,R,2006-08-27,15:00:00,,f,15,764
2224,1,FP1,2006-09-08,,,f,1,765
2225,2,FP2,2006-09-08,,,f,1,765
2221,3,Q1,2006-09-09,,,f,1,765
2222,4,Q2,2006-09-09,,,f,1,765
2223,5,Q3,2006-09-09,,,f,1,765
2226,6,FP3,2006-09-09,,,f,1,765
2220,7,R,2006-09-10,14:00:00,,f,15,765
2231,1,FP1,2006-09-29,,,f,1,766
2232,2,FP2,2006-09-29,,,f,1,766
2228,3,Q1,2006-09-30,,,f,1,766
2229,4,Q2,2006-09-30,,,f,1,766
2230,5,Q3,2006-09-30,,,f,1,766
2233,6,FP3,2006-09-30,,,f,1,766
2227,7,R,2006-10-01,14:00:00,,f,15,766
2238,1,FP1,2006-10-06,,,f,1,767
2239,2,FP2,2006-10-06,,,f,1,767
2235,3,Q1,2006-10-07,,,f,1,767
2236,4,Q2,2006-10-07,,,f,1,767
2237,5,Q3,2006-10-07,,,f,1,767
2240,6,FP3,2006-10-07,,,f,1,767
2234,7,R,2006-10-08,14:00:00,,f,15,767
2245,1,FP1,2006-10-20,,,f,1,768
2246,2,FP2,2006-10-20,,,f,1,768
2242,3,Q1,2006-10-21,,,f,1,768
2243,4,Q2,2006-10-21,,,f,1,768
2244,5,Q3,2006-10-21,,,f,1,768
2247,6,FP3,2006-10-21,,,f,1,768
2241,7,R,2006-10-22,14:00:00,,f,15,768
2252,1,FP1,2007-03-16,,,f,1,769
2253,2,FP2,2007-03-16,,,f,1,769
2249,3,Q1,2007-03-17,,,f,1,769
2250,4,Q2,2007-03-17,,,f,1,769
2251,5,Q3,2007-03-17,,,f,1,769
2254,6,FP3,2007-03-17,,,f,1,769
2248,7,R,2007-03-18,03:00:00,,f,15,769
2259,1,FP1,2007-04-06,,,f,1,770
2260,2,FP2,2007-04-06,,,f,1,770
2256,3,Q1,2007-04-07,,,f,1,770
2257,4,Q2,2007-04-07,,,f,1,770
2258,5,Q3,2007-04-07,,,f,1,770
2261,6,FP3,2007-04-07,,,f,1,770
2255,7,R,2007-04-08,07:00:00,,f,15,770
2266,1,FP1,2007-04-13,,,f,1,771
2267,2,FP2,2007-04-13,,,f,1,771
2263,3,Q1,2007-04-14,,,f,1,771
2264,4,Q2,2007-04-14,,,f,1,771
2265,5,Q3,2007-04-14,,,f,1,771
2268,6,FP3,2007-04-14,,,f,1,771
2262,7,R,2007-04-15,11:30:00,,f,15,771
2273,1,FP1,2007-05-11,,,f,1,772
2274,2,FP2,2007-05-11,,,f,1,772
2270,3,Q1,2007-05-12,,,f,1,772
2271,4,Q2,2007-05-12,,,f,1,772
2272,5,Q3,2007-05-12,,,f,1,772
2275,6,FP3,2007-05-12,,,f,1,772
2269,7,R,2007-05-13,12:00:00,,f,15,772
2280,1,FP1,2007-05-24,,,f,1,773
2281,2,FP2,2007-05-24,,,f,1,773
2277,3,Q1,2007-05-26,,,f,1,773
2278,4,Q2,2007-05-26,,,f,1,773
2279,5,Q3,2007-05-26,,,f,1,773
2282,6,FP3,2007-05-26,,,f,1,773
2276,7,R,2007-05-27,12:00:00,,f,15,773
2287,1,FP1,2007-06-08,,,f,1,774
2288,2,FP2,2007-06-08,,,f,1,774
2284,3,Q1,2007-06-09,,,f,1,774
2285,4,Q2,2007-06-09,,,f,1,774
2286,5,Q3,2007-06-09,,,f,1,774
2289,6,FP3,2007-06-09,,,f,1,774
2283,7,R,2007-06-10,17:00:00,,f,15,774
2294,1,FP1,2007-06-15,,,f,1,775
2295,2,FP2,2007-06-15,,,f,1,775
2291,3,Q1,2007-06-16,,,f,1,775
2292,4,Q2,2007-06-16,,,f,1,775
2293,5,Q3,2007-06-16,,,f,1,775
2296,6,FP3,2007-06-16,,,f,1,775
2290,7,R,2007-06-17,17:00:00,,f,15,775
2301,1,FP1,2007-06-29,,,f,1,776
2302,2,FP2,2007-06-29,,,f,1,776
2298,3,Q1,2007-06-30,,,f,1,776
2299,4,Q2,2007-06-30,,,f,1,776
2300,5,Q3,2007-06-30,,,f,1,776
2303,6,FP3,2007-06-30,,,f,1,776
2297,7,R,2007-07-01,12:00:00,,f,15,776
2308,1,FP1,2007-07-06,,,f,1,777
2309,2,FP2,2007-07-06,,,f,1,777
2305,3,Q1,2007-07-07,,,f,1,777
2306,4,Q2,2007-07-07,,,f,1,777
2307,5,Q3,2007-07-07,,,f,1,777
2310,6,FP3,2007-07-07,,,f,1,777
2304,7,R,2007-07-08,12:00:00,,f,15,777
2315,1,FP1,2007-07-20,,,f,1,778
2316,2,FP2,2007-07-20,,,f,1,778
2312,3,Q1,2007-07-21,,,f,1,778
2313,4,Q2,2007-07-21,,,f,1,778
2314,5,Q3,2007-07-21,,,f,1,778
2317,6,FP3,2007-07-21,,,f,1,778
2311,7,R,2007-07-22,12:00:00,,f,15,778
2322,1,FP1,2007-08-03,,,f,1,779
2323,2,FP2,2007-08-03,,,f,1,779
2319,3,Q1,2007-08-04,,,f,1,779
2320,4,Q2,2007-08-04,,,f,1,779
2321,5,Q3,2007-08-04,,,f,1,779
2324,6,FP3,2007-08-04,,,f,1,779
2318,7,R,2007-08-05,12:00:00,,f,15,779
2329,1,FP1,2007-08-24,,,f,1,780
2330,2,FP2,2007-08-24,,,f,1,780
2326,3,Q1,2007-08-25,,,f,1,780
2327,4,Q2,2007-08-25,,,f,1,780
2328,5,Q3,2007-08-25,,,f,1,780
2331,6,FP3,2007-08-25,,,f,1,780
2325,7,R,2007-08-26,12:00:00,,f,15,780
2336,1,FP1,2007-09-07,,,f,1,781
2337,2,FP2,2007-09-07,,,f,1,781
2333,3,Q1,2007-09-08,,,f,1,781
2334,4,Q2,2007-09-08,,,f,1,781
2335,5,Q3,2007-09-08,,,f,1,781
2338,6,FP3,2007-09-08,,,f,1,781
2332,7,R,2007-09-09,12:00:00,,f,15,781
2343,1,FP1,2007-09-14,,,f,1,782
2344,2,FP2,2007-09-14,,,f,1,782
2340,3,Q1,2007-09-15,,,f,1,782
2341,4,Q2,2007-09-15,,,f,1,782
2342,5,Q3,2007-09-15,,,f,1,782
2345,6,FP3,2007-09-15,,,f,1,782
2339,7,R,2007-09-16,12:00:00,,f,15,782
2350,1,FP1,2007-09-28,,,f,1,783
2351,2,FP2,2007-09-28,,,f,1,783
2347,3,Q1,2007-09-29,,,f,1,783
2348,4,Q2,2007-09-29,,,f,1,783
2349,5,Q3,2007-09-29,,,f,1,783
2352,6,FP3,2007-09-29,,,f,1,783
2346,7,R,2007-09-30,04:30:00,,f,15,783
2357,1,FP1,2007-10-05,,,f,1,784
2358,2,FP2,2007-10-05,,,f,1,784
2354,3,Q1,2007-10-06,,,f,1,784
2355,4,Q2,2007-10-06,,,f,1,784
2356,5,Q3,2007-10-06,,,f,1,784
2359,6,FP3,2007-10-06,,,f,1,784
2353,7,R,2007-10-07,06:00:00,,f,15,784
2364,1,FP1,2007-10-19,,,f,1,785
2365,2,FP2,2007-10-19,,,f,1,785
2361,3,Q1,2007-10-20,,,f,1,785
2362,4,Q2,2007-10-20,,,f,1,785
2363,5,Q3,2007-10-20,,,f,1,785
2366,6,FP3,2007-10-20,,,f,1,785
2360,7,R,2007-10-21,16:00:00,,f,15,785
2371,1,FP1,2008-03-14,,,f,1,786
2372,2,FP2,2008-03-14,,,f,1,786
2368,3,Q1,2008-03-15,,,f,1,786
2369,4,Q2,2008-03-15,,,f,1,786
2370,5,Q3,2008-03-15,,,f,1,786
2373,6,FP3,2008-03-15,,,f,1,786
2367,7,R,2008-03-16,04:30:00,,f,15,786
2378,1,FP1,2008-03-21,,,f,1,787
2379,2,FP2,2008-03-21,,,f,1,787
2375,3,Q1,2008-03-22,,,f,1,787
2376,4,Q2,2008-03-22,,,f,1,787
2377,5,Q3,2008-03-22,,,f,1,787
2380,6,FP3,2008-03-22,,,f,1,787
2374,7,R,2008-03-23,07:00:00,,f,15,787
2385,1,FP1,2008-04-04,,,f,1,788
2386,2,FP2,2008-04-04,,,f,1,788
2382,3,Q1,2008-04-05,,,f,1,788
2383,4,Q2,2008-04-05,,,f,1,788
2384,5,Q3,2008-04-05,,,f,1,788
2387,6,FP3,2008-04-05,,,f,1,788
2381,7,R,2008-04-06,11:30:00,,f,15,788
2392,1,FP1,2008-04-25,,,f,1,789
2393,2,FP2,2008-04-25,,,f,1,789
2389,3,Q1,2008-04-26,,,f,1,789
2390,4,Q2,2008-04-26,,,f,1,789
2391,5,Q3,2008-04-26,,,f,1,789
2394,6,FP3,2008-04-26,,,f,1,789
2388,7,R,2008-04-27,12:00:00,,f,15,789
2399,1,FP1,2008-05-09,,,f,1,790
2400,2,FP2,2008-05-09,,,f,1,790
2396,3,Q1,2008-05-10,,,f,1,790
2397,4,Q2,2008-05-10,,,f,1,790
2398,5,Q3,2008-05-10,,,f,1,790
2401,6,FP3,2008-05-10,,,f,1,790
2395,7,R,2008-05-11,12:00:00,,f,15,790
2406,1,FP1,2008-05-22,,,f,1,791
2407,2,FP2,2008-05-22,,,f,1,791
2403,3,Q1,2008-05-24,,,f,1,791
2404,4,Q2,2008-05-24,,,f,1,791
2405,5,Q3,2008-05-24,,,f,1,791
2408,6,FP3,2008-05-24,,,f,1,791
2402,7,R,2008-05-25,12:00:00,,f,15,791
2413,1,FP1,2008-06-06,,,f,1,792
2414,2,FP2,2008-06-06,,,f,1,792
2410,3,Q1,2008-06-07,,,f,1,792
2411,4,Q2,2008-06-07,,,f,1,792
2412,5,Q3,2008-06-07,,,f,1,792
2415,6,FP3,2008-06-07,,,f,1,792
2409,7,R,2008-06-08,17:00:00,,f,15,792
2420,1,FP1,2008-06-20,,,f,1,793
2421,2,FP2,2008-06-20,,,f,1,793
2417,3,Q1,2008-06-21,,,f,1,793
2418,4,Q2,2008-06-21,,,f,1,793
2419,5,Q3,2008-06-21,,,f,1,793
2422,6,FP3,2008-06-21,,,f,1,793
2416,7,R,2008-06-22,12:00:00,,f,15,793
2427,1,FP1,2008-07-04,,,f,1,794
2428,2,FP2,2008-07-04,,,f,1,794
2424,3,Q1,2008-07-05,,,f,1,794
2425,4,Q2,2008-07-05,,,f,1,794
2426,5,Q3,2008-07-05,,,f,1,794
2429,6,FP3,2008-07-05,,,f,1,794
2423,7,R,2008-07-06,12:00:00,,f,15,794
2434,1,FP1,2008-07-18,,,f,1,795
2435,2,FP2,2008-07-18,,,f,1,795
2431,3,Q1,2008-07-19,,,f,1,795
2432,4,Q2,2008-07-19,,,f,1,795
2433,5,Q3,2008-07-19,,,f,1,795
2436,6,FP3,2008-07-19,,,f,1,795
2430,7,R,2008-07-20,12:00:00,,f,15,795
2441,1,FP1,2008-08-01,,,f,1,796
2442,2,FP2,2008-08-01,,,f,1,796
2438,3,Q1,2008-08-02,,,f,1,796
